site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,PS,dep,irr,fer,man,soilCd,rice_yield,straw_yield,straw_recy,lime,scenario,Cd_solu,Cd_rice,Cd_straw,crop,res_in,lea,Cd_acc
QY031,QY031,2044,89.17338403,7.018336667,1250,Non-calcareous,2.3732,3.748296,0.91,5.714715481,1.15037538,1.440890661,3.734775373,0.152942183,11.00850668,10.82136207,0.84,0,BAU,1.967901393,0.478121388,1.378917145,7.650884363,12.53427982,17.90790267,-13.51803014
QY031,QY031,2045,89.17338403,7.018336667,1250,Non-calcareous,2.37752,3.747856,0.91,5.714715481,1.15037538,1.440890661,3.734775373,0.147534971,11.00850668,10.82136207,0.84,0,BAU,1.892927889,0.461719734,1.331614258,7.388425577,12.10429922,17.22564379,-12.57331247
QY031,QY031,2046,89.17338403,7.018336667,1250,Non-calcareous,2.38172,3.747416,0.91,5.714715481,1.15037538,1.440890661,3.734775373,0.142505646,11.00850668,10.82136207,0.84,0,BAU,1.823402455,0.446447161,1.287567676,7.144034315,11.70391825,16.59296234,-11.69623976
QY031,QY031,2047,89.17338403,7.018336667,1250,Non-calcareous,2.38588,3.747064,0.91,5.714715481,1.15037538,1.440890661,3.734775373,0.13782715,11.00850668,10.82136207,0.84,0,BAU,1.758599983,0.432176791,1.246411479,6.915680272,11.32981072,16.00325984,-10.87818322
QY031,QY031,2048,89.17338403,7.018336667,1250,Non-calcareous,2.38996,3.746712,0.91,5.714715481,1.15037538,1.440890661,3.734775373,0.133475876,11.00850668,10.82136207,0.84,0,BAU,1.698459139,0.418881909,1.208068621,6.702935961,10.98127628,15.45597816,-10.11815723
QY031,QY031,2049,89.17338403,7.018336667,1250,Non-calcareous,2.39396,3.74636,0.91,5.714715481,1.15037538,1.440890661,3.734775373,0.129428613,11.00850668,10.82136207,0.84,0,BAU,1.642633145,0.406494933,1.172344193,6.504719942,10.65654322,14.94796162,-9.411924664
QY031,QY031,2050,89.17338403,7.018336667,1250,Non-calcareous,2.39788,3.746096,0.91,5.714715481,1.15037538,1.440890661,3.734775373,0.125663844,11.00850668,10.82136207,0.84,0,BAU,1.590589527,0.394925083,1.13897638,6.319579539,10.35323167,14.47436469,-8.753187338
QY040,QY040,2020,84.58453739,6.649873333,1409.999967,Calcareous,1.324184429,6.70404,0.91,11.55922318,1.105497263,0.378949618,0,0.366932747,7.621273858,7.491712203,0.84,0,BAU,0.119083001,0.202562476,0.584196563,2.244045307,3.676371314,1.083655312,9.715969442
QY040,QY040,2021,84.58453739,6.649873333,1409.999967,Calcareous,1.325638329,6.703952,0.91,11.55922318,1.105497263,0.378949618,0,0.370378127,7.621273858,7.491712203,0.84,0,BAU,0.120074245,0.204061741,0.588520489,2.260654591,3.703581949,1.092675629,9.690339841
QY040,QY040,2022,84.58453739,6.649873333,1409.999967,Calcareous,1.326914925,6.703864,0.91,11.55922318,1.105497263,0.378949618,0,0.373814418,7.621273858,7.491712203,0.84,0,BAU,0.121081788,0.205583841,0.592910273,2.277516852,3.731207029,1.101844275,9.664308934
QY040,QY040,2023,84.58453739,6.649873333,1409.999967,Calcareous,1.328014216,6.703864,0.91,11.55922318,1.105497263,0.378949618,0,0.377241478,7.621273858,7.491712203,0.84,0,BAU,0.122089747,0.207114695,0.597325304,2.29447609,3.758990986,1.111016698,9.638177272
QY040,QY040,2024,84.58453739,6.649873333,1409.999967,Calcareous,1.329007124,6.703776,0.91,11.55922318,1.105497263,0.378949618,0,0.380659271,7.621273858,7.491712203,0.84,0,BAU,0.123122327,0.208671107,0.601814045,2.311718469,3.787238805,1.120413173,9.611538419
QY040,QY040,2025,84.58453739,6.649873333,1409.999967,Calcareous,1.329929109,6.703776,0.91,11.55922318,1.105497263,0.378949618,0,0.384067618,7.621273858,7.491712203,0.84,0,BAU,0.124142546,0.210217323,0.606273382,2.328847899,3.815301582,1.129697168,9.585124994
QY040,QY040,2026,84.58453739,6.649873333,1409.999967,Calcareous,1.330780173,6.703688,0.91,11.55922318,1.105497263,0.378949618,0,0.387466599,7.621273858,7.491712203,0.84,0,BAU,0.125183708,0.211783399,0.610789994,2.346197337,3.843724796,1.139171742,9.558300982
QY040,QY040,2027,84.58453739,6.649873333,1409.999967,Calcareous,1.331595776,6.703688,0.91,11.55922318,1.105497263,0.378949618,0,0.390856067,7.621273858,7.491712203,0.84,0,BAU,0.126208126,0.213332937,0.61525891,2.363363562,3.871847853,1.14849395,9.531812549
QY040,QY040,2028,84.58453739,6.649873333,1409.999967,Calcareous,1.332375918,6.7036,0.91,11.55922318,1.105497263,0.378949618,0,0.394236143,7.621273858,7.491712203,0.84,0,BAU,0.127249568,0.214896317,0.619767749,2.380683142,3.90022215,1.157971067,9.505015852
QY040,QY040,2029,84.58453739,6.649873333,1409.999967,Calcareous,1.333085138,6.7036,0.91,11.55922318,1.105497263,0.378949618,0,0.397606716,7.621273858,7.491712203,0.84,0,BAU,0.128278779,0.216450081,0.624248853,2.397896184,3.928421908,1.167336891,9.478436986
QY040,QY040,2030,84.58453739,6.649873333,1409.999967,Calcareous,1.333794358,6.703512,0.91,11.55922318,1.105497263,0.378949618,0,0.400967864,7.621273858,7.491712203,0.84,0,BAU,0.129320955,0.218011485,0.62875199,2.415193862,3.956760322,1.176820692,9.451655508
QY040,QY040,2031,84.58453739,6.649873333,1409.999967,Calcareous,1.334468117,6.703512,0.91,11.55922318,1.105497263,0.378949618,0,0.404319515,7.621273858,7.491712203,0.84,0,BAU,0.130346267,0.219556598,0.633208146,2.432311074,3.984803084,1.186151028,9.425207959
QY040,QY040,2032,84.58453739,6.649873333,1409.999967,Calcareous,1.335106415,6.703512,0.91,11.55922318,1.105497263,0.378949618,0,0.407661787,7.621273858,7.491712203,0.84,0,BAU,0.131372016,0.221101,0.63766225,2.449420401,4.012832927,1.195485347,9.398764313
QY040,QY040,2033,84.58453739,6.649873333,1409.999967,Calcareous,1.335744712,6.703424,0.91,11.55922318,1.105497263,0.378949618,0,0.410994682,7.621273858,7.491712203,0.84,0,BAU,0.132411307,0.222653673,0.642140208,2.46662136,4.041012891,1.204942891,9.37210581
QY040,QY040,2034,84.58453739,6.649873333,1409.999967,Calcareous,1.33638301,6.703424,0.91,11.55922318,1.105497263,0.378949618,0,0.414318124,7.621273858,7.491712203,0.84,0,BAU,0.133428839,0.224183139,0.646551236,2.483565223,4.068771658,1.214202433,9.345902405
QY040,QY040,2035,84.58453739,6.649873333,1409.999967,Calcareous,1.336985847,6.703336,0.91,11.55922318,1.105497263,0.378949618,0,0.417632274,7.621273858,7.491712203,0.84,0,BAU,0.134464999,0.225728262,0.651007419,2.500682538,4.096814588,1.223631491,9.319356032
QY040,QY040,2036,84.58453739,6.649873333,1409.999967,Calcareous,1.337588684,6.703336,0.91,11.55922318,1.105497263,0.378949618,0,0.42093701,7.621273858,7.491712203,0.84,0,BAU,0.135479213,0.227250128,0.655396528,2.517542207,4.124435422,1.232860835,9.293267019
QY040,QY040,2037,84.58453739,6.649873333,1409.999967,Calcareous,1.338191521,6.703336,0.91,11.55922318,1.105497263,0.378949618,0,0.424232495,7.621273858,7.491712203,0.84,0,BAU,0.136489382,0.228764746,0.659764735,2.534321583,4.151924715,1.242053373,9.267295105
QY040,QY040,2038,84.58453739,6.649873333,1409.999967,Calcareous,1.338758897,6.703248,0.91,11.55922318,1.105497263,0.378949618,0,0.42751877,7.621273858,7.491712203,0.84,0,BAU,0.137518793,0.230295695,0.66418004,2.551281876,4.179710399,1.251421012,9.240967172
QY040,QY040,2039,84.58453739,6.649873333,1409.999967,Calcareous,1.339290812,6.703248,0.91,11.55922318,1.105497263,0.378949618,0,0.430795709,7.621273858,7.491712203,0.84,0,BAU,0.138530864,0.231810516,0.668548832,2.568063499,4.207203372,1.260630859,9.214975703
QY040,QY040,2040,84.58453739,6.649873333,1409.999967,Calcareous,1.339858188,6.70316,0.91,11.55922318,1.105497263,0.378949618,0,0.434063431,7.621273858,7.491712203,0.84,0,BAU,0.139552757,0.233327626,0.672924225,2.584870478,4.234737885,1.269930087,9.188869496
QY040,QY040,2041,84.58453739,6.649873333,1409.999967,Calcareous,1.340390103,6.70316,0.91,11.55922318,1.105497263,0.378949618,0,0.437321895,7.621273858,7.491712203,0.84,0,BAU,0.140557135,0.234828572,0.677253001,2.601498391,4.261979038,1.279069931,9.163101739
QY040,QY040,2042,84.58453739,6.649873333,1409.999967,Calcareous,1.340922018,6.70316,0.91,11.55922318,1.105497263,0.378949618,0,0.440571222,7.621273858,7.491712203,0.84,0,BAU,0.141557653,0.236322637,0.681561931,2.618050072,4.289095302,1.288174644,9.137445345
QY040,QY040,2043,84.58453739,6.649873333,1409.999967,Calcareous,1.341453932,6.703072,0.91,11.55922318,1.105497263,0.378949618,0,0.443811451,7.621273858,7.491712203,0.84,0,BAU,0.142573391,0.237826732,0.685899787,2.634712863,4.316393596,1.297417862,9.111539336
QY040,QY040,2044,84.58453739,6.649873333,1409.999967,Calcareous,1.341950386,6.703072,0.91,11.55922318,1.105497263,0.378949618,0,0.447042493,7.621273858,7.491712203,0.84,0,BAU,0.143571408,0.239314672,0.690191052,2.651196688,4.343398692,1.306499811,9.085973562
QY040,QY040,2045,84.58453739,6.649873333,1409.999967,Calcareous,1.34244684,6.702984,0.91,11.55922318,1.105497263,0.378949618,0,0.45026447,7.621273858,7.491712203,0.84,0,BAU,0.144584994,0.240813004,0.694512289,2.66779564,4.370592399,1.31572345,9.060150972
QY040,QY040,2046,84.58453739,6.649873333,1409.999967,Calcareous,1.342943294,6.702984,0.91,11.55922318,1.105497263,0.378949618,0,0.453477289,7.621273858,7.491712203,0.84,0,BAU,0.145575586,0.242287655,0.698765231,2.684132255,4.397356326,1.324737835,9.034799971
QY040,QY040,2047,84.58453739,6.649873333,1409.999967,Calcareous,1.343439748,6.702984,0.91,11.55922318,1.105497263,0.378949618,0,0.456681119,7.621273858,7.491712203,0.84,0,BAU,0.146562442,0.243755705,0.702999132,2.70039573,4.424000428,1.333718224,9.009556107
QY040,QY040,2048,84.58453739,6.649873333,1409.999967,Calcareous,1.343900741,6.702896,0.91,11.55922318,1.105497263,0.378949618,0,0.459875997,7.621273858,7.491712203,0.84,0,BAU,0.147570528,0.245242221,0.70728629,2.716863779,4.450979679,1.342891801,8.983914482
QY040,QY040,2049,84.58453739,6.649873333,1409.999967,Calcareous,1.344361734,6.702896,0.91,11.55922318,1.105497263,0.378949618,0,0.463061783,7.621273858,7.491712203,0.84,0,BAU,0.14855531,0.246704926,0.711504779,2.73306805,4.477526789,1.351853324,8.958748687
QY040,QY040,2050,84.58453739,6.649873333,1409.999967,Calcareous,1.344822727,6.702896,0.91,11.55922318,1.105497263,0.378949618,0,0.466238644,7.621273858,7.491712203,0.84,0,BAU,0.14953645,0.248161213,0.715704757,2.749201216,4.503957409,1.360781693,8.933687153
QY049,QY049,2020,265.631325,15.96775333,1230.000019,Calcareous,3.010121905,6.672008,0.91,5.395667553,1.107919554,1.438216657,0,0.376025605,10.16169848,9.988949603,0.84,0,BAU,0.040125358,0.049829199,0.14370898,0.736029579,1.205821478,0.365140758,6.840633427
QY049,QY049,2021,265.631325,15.96775333,1230.000019,Calcareous,3.003495888,6.671744,0.91,5.395667553,1.107919554,1.438216657,0,0.37880635,10.16169848,9.988949603,0.84,0,BAU,0.040566863,0.050309438,0.145094003,0.743123206,1.217442815,0.369158453,6.829522105
QY049,QY049,2022,265.631325,15.96775333,1230.000019,Calcareous,2.996707271,6.67148,0.91,5.395667553,1.107919554,1.438216657,0,0.381582578,10.16169848,9.988949603,0.84,0,BAU,0.041013699,0.050794777,0.146493737,0.750292176,1.229187586,0.373224658,6.81828693
QY049,QY049,2023,265.631325,15.96775333,1230.000019,Calcareous,2.989878002,6.671216,0.91,5.395667553,1.107919554,1.438216657,0,0.38435424,10.16169848,9.988949603,0.84,0,BAU,0.041463729,0.051282873,0.147901423,0.757501875,1.24099908,0.377319929,6.80698196
QY049,QY049,2024,265.631325,15.96775333,1230.000019,Calcareous,2.983008084,6.670952,0.91,5.395667553,1.107919554,1.438216657,0,0.387121305,10.16169848,9.988949603,0.84,0,BAU,0.041916997,0.051773769,0.149317181,0.764752917,1.252878307,0.381444673,6.795606174
QY049,QY049,2025,265.631325,15.96775333,1230.000019,Calcareous,2.976178816,6.670688,0.91,5.395667553,1.107919554,1.438216657,0,0.389883747,10.16169848,9.988949603,0.84,0,BAU,0.042371999,0.052265821,0.150736275,0.772021043,1.264785522,0.385585188,6.784197534
QY049,QY049,2026,265.631325,15.96775333,1230.000019,Calcareous,2.969390198,6.670424,0.91,5.395667553,1.107919554,1.438216657,0,0.392641551,10.16169848,9.988949603,0.84,0,BAU,0.04282872,0.052759015,0.152158661,0.779306034,1.276720366,0.389741351,6.772756379
QY049,QY049,2027,265.631325,15.96775333,1230.000019,Calcareous,2.962682881,6.67016,0.91,5.395667553,1.107919554,1.438216657,0,0.395394704,10.16169848,9.988949603,0.84,0,BAU,0.043286351,0.053252473,0.153581811,0.786594932,1.288661612,0.393905798,6.761303034
QY049,QY049,2028,265.631325,15.96775333,1230.000019,Calcareous,2.956016214,6.669896,0.91,5.395667553,1.107919554,1.438216657,0,0.398143201,10.16169848,9.988949603,0.84,0,BAU,0.043745655,0.053747024,0.155008111,0.793899966,1.300629293,0.398085464,6.749818333
QY049,QY049,2029,265.631325,15.96775333,1230.000019,Calcareous,2.949471499,6.66972,0.91,5.395667553,1.107919554,1.438216657,0,0.400887029,10.16169848,9.988949603,0.84,0,BAU,0.044199073,0.054237041,0.156421334,0.801138026,1.312487252,0.402211568,6.73845417
QY049,QY049,2030,265.631325,15.96775333,1230.000019,Calcareous,2.943008084,6.669456,0.91,5.395667553,1.107919554,1.438216657,0,0.403626238,10.16169848,9.988949603,0.84,0,BAU,0.044659124,0.054731005,0.157845943,0.808434399,1.324440743,0.406398024,6.726971341
QY049,QY049,2031,265.631325,15.96775333,1230.000019,Calcareous,2.936666621,6.66928,0.91,5.395667553,1.107919554,1.438216657,0,0.40636078,10.16169848,9.988949603,0.84,0,BAU,0.045113035,0.055220236,0.159256901,0.815660856,1.336279692,0.410528618,6.715614291
QY049,QY049,2032,265.631325,15.96775333,1230.000019,Calcareous,2.930406459,6.669104,0.91,5.395667553,1.107919554,1.438216657,0,0.409090704,10.16169848,9.988949603,0.84,0,BAU,0.045567495,0.055709424,0.160667733,0.822886668,1.348117585,0.414664206,6.704252891
QY049,QY049,2033,265.631325,15.96775333,1230.000019,Calcareous,2.924268247,6.668928,0.91,5.395667553,1.107919554,1.438216657,0,0.41181601,10.16169848,9.988949603,0.84,0,BAU,0.0460216,0.056197599,0.162075647,0.830097536,1.359930995,0.418796563,6.692909665
QY049,QY049,2034,265.631325,15.96775333,1230.000019,Calcareous,2.918211337,6.668752,0.91,5.395667553,1.107919554,1.438216657,0,0.414536705,10.16169848,9.988949603,0.84,0,BAU,0.046476141,0.05668562,0.163483113,0.83730611,1.371740648,0.422932884,6.68156477
QY049,QY049,2035,265.631325,15.96775333,1230.000019,Calcareous,2.912276378,6.668576,0.91,5.395667553,1.107919554,1.438216657,0,0.417252788,10.16169848,9.988949603,0.84,0,BAU,0.046930192,0.057172496,0.164887281,0.844497788,1.38352262,0.427064747,6.670241229
QY049,QY049,2036,265.631325,15.96775333,1230.000019,Calcareous,2.906422719,6.6684,0.91,5.395667553,1.107919554,1.438216657,0,0.419964268,10.16169848,9.988949603,0.84,0,BAU,0.047384563,0.057659105,0.166290675,0.851685505,1.395298102,0.431199523,6.658918736
QY049,QY049,2037,265.631325,15.96775333,1230.000019,Calcareous,2.900691012,6.668224,0.91,5.395667553,1.107919554,1.438216657,0,0.422671146,10.16169848,9.988949603,0.84,0,BAU,0.047838307,0.058144436,0.167690385,0.858854354,1.407042674,0.435328595,6.647620815
QY049,QY049,2038,265.631325,15.96775333,1230.000019,Calcareous,2.895040606,6.668136,0.91,5.395667553,1.107919554,1.438216657,0,0.425373431,10.16169848,9.988949603,0.84,0,BAU,0.048285797,0.058625227,0.169077,0.865956138,1.418677375,0.439400748,6.636446878
QY049,QY049,2039,265.631325,15.96775333,1230.000019,Calcareous,2.88951215,6.66796,0.91,5.395667553,1.107919554,1.438216657,0,0.428071173,10.16169848,9.988949603,0.84,0,BAU,0.048738923,0.059108735,0.170471454,0.873098068,1.430377845,0.443524203,6.625181493
QY049,QY049,2040,265.631325,15.96775333,1230.000019,Calcareous,2.884064996,6.667872,0.91,5.395667553,1.107919554,1.438216657,0,0.430764336,10.16169848,9.988949603,0.84,0,BAU,0.049185556,0.05958752,0.171852285,0.880170223,1.441964005,0.447588562,6.614044979
QY049,QY049,2041,265.631325,15.96775333,1230.000019,Calcareous,2.878739793,6.667784,0.91,5.395667553,1.107919554,1.438216657,0,0.433452973,10.16169848,9.988949603,0.84,0,BAU,0.049631169,0.060064696,0.173228475,0.887218612,1.45351123,0.451643641,6.602941511
QY049,QY049,2042,265.631325,15.96775333,1230.000019,Calcareous,2.87349589,6.667608,0.91,5.395667553,1.107919554,1.438216657,0,0.436137095,10.16169848,9.988949603,0.84,0,BAU,0.05008333,0.06054549,0.174615102,0.89432045,1.465146019,0.455758298,6.591725015
QY049,QY049,2043,265.631325,15.96775333,1230.000019,Calcareous,2.868333289,6.66752,0.91,5.395667553,1.107919554,1.438216657,0,0.438816658,10.16169848,9.988949603,0.84,0,BAU,0.050528645,0.061021294,0.175987335,0.901348573,1.476660043,0.459810667,6.580644523
QY049,QY049,2044,265.631325,15.96775333,1230.000019,Calcareous,2.863251988,6.667432,0.91,5.395667553,1.107919554,1.438216657,0,0.441491717,10.16169848,9.988949603,0.84,0,BAU,0.050973708,0.061496325,0.177357339,0.908365275,1.488155354,0.46386074,6.569577749
QY049,QY049,2045,265.631325,15.96775333,1230.000019,Calcareous,2.858292639,6.667344,0.91,5.395667553,1.107919554,1.438216657,0,0.444162277,10.16169848,9.988949603,0.84,0,BAU,0.051417487,0.061969493,0.17872197,0.915354464,1.499605593,0.467899133,6.558550167
QY049,QY049,2046,265.631325,15.96775333,1230.000019,Calcareous,2.85341459,6.667256,0.91,5.395667553,1.107919554,1.438216657,0,0.446828354,10.16169848,9.988949603,0.84,0,BAU,0.051860892,0.062441771,0.180084035,0.922330505,1.511034292,0.471934118,6.547539141
QY049,QY049,2047,265.631325,15.96775333,1230.000019,Calcareous,2.848577192,6.667168,0.91,5.395667553,1.107919554,1.438216657,0,0.449489955,10.16169848,9.988949603,0.84,0,BAU,0.052304871,0.062914169,0.181446444,0.929308314,1.522465886,0.475974324,6.536521126
QY049,QY049,2048,265.631325,15.96775333,1230.000019,Calcareous,2.843902395,6.667168,0.91,5.395667553,1.107919554,1.438216657,0,0.452147078,10.16169848,9.988949603,0.84,0,BAU,0.052739316,0.063378962,0.182786923,0.936173797,1.53371346,0.479927775,6.525702192
QY049,QY049,2049,265.631325,15.96775333,1230.000019,Calcareous,2.839268249,6.66708,0.91,5.395667553,1.107919554,1.438216657,0,0.454799802,10.16169848,9.988949603,0.84,0,BAU,0.053181232,0.063848245,0.18414035,0.943105604,1.54506969,0.483949215,6.514748945
QY049,QY049,2050,265.631325,15.96775333,1230.000019,Calcareous,2.834715403,6.666992,0.91,5.395667553,1.107919554,1.438216657,0,0.457448074,10.16169848,9.988949603,0.84,0,BAU,0.053622566,0.064316439,0.185490638,0.950021326,1.556399569,0.487965347,6.503817091
QY065,QY065,2020,193.25,19.49580167,1389.999986,Non-calcareous,2.514676285,6.074136,0.91,4.194610119,1.318128756,1.158808103,0,0.351409447,9.314890271,9.156537136,0.84,0,BAU,0.116497392,0.083977761,0.242194509,1.137069712,1.862836931,1.060126267,4.474350999
QY065,QY065,2021,193.25,19.49580167,1389.999986,Non-calcareous,2.505683479,6.07748,0.91,4.194610119,1.318128756,1.158808103,0,0.353018926,9.314890271,9.156537136,0.84,0,BAU,0.117014082,0.084460883,0.243587848,1.143611247,1.873553787,1.064828149,4.463107582
QY065,QY065,2022,193.25,19.49580167,1389.999986,Non-calcareous,2.496618731,6.07968,0.91,4.194610119,1.318128756,1.158808103,0,0.35462436,9.314890271,9.156537136,0.84,0,BAU,0.117740253,0.085026803,0.245219979,1.151273877,1.886107309,1.071436301,4.4488368
QY065,QY065,2023,193.25,19.49580167,1389.999986,Non-calcareous,2.487553982,6.080912,0.91,4.194610119,1.318128756,1.158808103,0,0.356224661,9.314890271,9.156537136,0.84,0,BAU,0.118643168,0.085661898,0.247051612,1.159873142,1.900195301,1.079652831,4.432021005
QY065,QY065,2024,193.25,19.49580167,1389.999986,Non-calcareous,2.478561177,6.08144,0.91,4.194610119,1.318128756,1.158808103,0,0.357818913,9.314890271,9.156537136,0.84,0,BAU,0.119673886,0.086346164,0.249025056,1.169138187,1.915374025,1.089032361,4.41337643
QY065,QY065,2025,193.25,19.49580167,1389.999986,Non-calcareous,2.469676284,6.081528,0.91,4.194610119,1.318128756,1.158808103,0,0.359406459,9.314890271,9.156537136,0.84,0,BAU,0.120784569,0.087060542,0.251085346,1.178810962,1.931220725,1.09913958,4.393596436
QY065,QY065,2026,193.25,19.49580167,1389.999986,Non-calcareous,2.460863335,6.081088,0.91,4.194610119,1.318128756,1.158808103,0,0.360986889,9.314890271,9.156537136,0.84,0,BAU,0.121995826,0.087813334,0.253256421,1.189003861,1.947919534,1.110162013,4.372381103
QY065,QY065,2027,193.25,19.49580167,1389.999986,Non-calcareous,2.452158299,6.080472,0.91,4.194610119,1.318128756,1.158808103,0,0.362559688,9.314890271,9.156537136,0.84,0,BAU,0.123241935,0.088578662,0.255463652,1.199366504,1.964896429,1.121501611,4.350678863
QY065,QY065,2028,193.25,19.49580167,1389.999986,Non-calcareous,2.443561176,6.07968,0.91,4.194610119,1.318128756,1.158808103,0,0.36412468,9.314890271,9.156537136,0.84,0,BAU,0.124523647,0.089356697,0.25770753,1.2099012,1.982155195,1.133165192,4.328480586
QY065,QY065,2029,193.25,19.49580167,1389.999986,Non-calcareous,2.43514391,6.0788,0.91,4.194610119,1.318128756,1.158808103,0,0.365681688,9.314890271,9.156537136,0.84,0,BAU,0.125819926,0.090138077,0.259961052,1.220481177,1.999488144,1.144961327,4.306104474
QY065,QY065,2030,193.25,19.49580167,1389.999986,Non-calcareous,2.426834557,6.077832,0.91,4.194610119,1.318128756,1.158808103,0,0.367230646,9.314890271,9.156537136,0.84,0,BAU,0.127135917,0.090925898,0.262233154,1.23114838,2.016963995,1.156936843,4.283461755
QY065,QY065,2031,193.25,19.49580167,1389.999986,Non-calcareous,2.41866909,6.076776,0.91,4.194610119,1.318128756,1.158808103,0,0.36877146,9.314890271,9.156537136,0.84,0,BAU,0.128469353,0.091718575,0.264519259,1.241881329,2.034547555,1.169071109,4.26059454
QY065,QY065,2032,193.25,19.49580167,1389.999986,Non-calcareous,2.410611536,6.07572,0.91,4.194610119,1.318128756,1.158808103,0,0.370304048,9.314890271,9.156537136,0.84,0,BAU,0.129805665,0.092511143,0.266805051,1.252612802,2.052128698,1.181231554,4.237702621
QY065,QY065,2033,193.25,19.49580167,1389.999986,Non-calcareous,2.402733838,6.074664,0.91,4.194610119,1.318128756,1.158808103,0,0.371828401,9.314890271,9.156537136,0.84,0,BAU,0.131139381,0.093300177,0.269080649,1.263296421,2.069631442,1.193368365,4.214882191
QY065,QY065,2034,193.25,19.49580167,1389.999986,Non-calcareous,2.395000025,6.073608,0.91,4.194610119,1.318128756,1.158808103,0,0.373344546,9.314890271,9.156537136,0.84,0,BAU,0.132472749,0.094087105,0.271350175,1.273951533,2.087087483,1.205502017,4.192093428
QY065,QY065,2035,193.25,19.49580167,1389.999986,Non-calcareous,2.387374125,6.072552,0.91,4.194610119,1.318128756,1.158808103,0,0.374852493,9.314890271,9.156537136,0.84,0,BAU,0.133808152,0.094873429,0.273617958,1.284598462,2.104530118,1.217654183,4.169294334
QY065,QY065,2036,193.25,19.49580167,1389.999986,Non-calcareous,2.379892111,6.071584,0.91,4.194610119,1.318128756,1.158808103,0,0.37635224,9.314890271,9.156537136,0.84,0,BAU,0.135124557,0.095650526,0.27585913,1.295120453,2.121768071,1.229633465,4.14679306
QY065,QY065,2037,193.25,19.49580167,1389.999986,Non-calcareous,2.372553981,6.070616,0.91,4.194610119,1.318128756,1.158808103,0,0.377843892,9.314890271,9.156537136,0.84,0,BAU,0.136439388,0.096424903,0.278092457,1.305605611,2.138945681,1.241598434,4.124342933
QY065,QY065,2038,193.25,19.49580167,1389.999986,Non-calcareous,2.365323765,6.069648,0.91,4.194610119,1.318128756,1.158808103,0,0.379327468,9.314890271,9.156537136,0.84,0,BAU,0.137755125,0.097198115,0.280322426,1.316075008,2.15609747,1.253571642,4.101900328
QY065,QY065,2039,193.25,19.49580167,1389.999986,Non-calcareous,2.358237434,6.068768,0.91,4.194610119,1.318128756,1.158808103,0,0.380802972,9.314890271,9.156537136,0.84,0,BAU,0.139050096,0.097961317,0.282523524,1.32640886,2.173027198,1.265355875,4.079782243
QY065,QY065,2040,193.25,19.49580167,1389.999986,Non-calcareous,2.351294988,6.067888,0.91,4.194610119,1.318128756,1.158808103,0,0.38227052,9.314890271,9.156537136,0.84,0,BAU,0.14034225,0.09872118,0.284714994,1.336697508,2.189882869,1.277114478,4.057734992
