site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,soilCd,PS,dep,irr,fer,man,rice_yield,straw_yield,straw_recy
QY291,QY291,2007,100,19.36460912,1250,Non-calcareous,2.0358,5.464208,0.269946014,1.18,12.83026607,1.404456085,0.458272364,0,12.72476782,12.50844677,0.707
QY291,QY291,2008,100,18.06300044,1250,Non-calcareous,2.03992,5.467992,0.271469395,1.11,13.23618726,1.404456085,0.465184304,0,12.59113911,12.37708975,0.7255
QY291,QY291,2009,100,16.76139176,1250,Non-calcareous,2.05188,5.441944,0.27333416,0.95,13.64210844,1.404456085,0.478273813,0,11.88648374,11.68441352,0.744
QY291,QY291,2010,100,15.45978309,1250,Non-calcareous,2.06384,5.456112,0.275650448,0.91,13.64210844,1.404456085,0.484914985,0,11.12285715,10.93376857,0.7625
QY291,QY291,2011,100,14.15817441,1250,Non-calcareous,2.07748,5.403664,0.278285725,0.6,12.63158189,1.404456085,0.500187867,0,11.30206487,11.10992976,0.781
QY291,QY291,2012,100,12.85656574,1250,Non-calcareous,2.09048,5.447664,0.280757683,0.98,11.62105534,1.404456085,0.511572799,0,11.49330802,11.29792179,0.7995
QY291,QY291,2013,100,11.55495706,1250,Non-calcareous,2.09092,5.389496,0.282476108,0.43,10.61052879,1.404456085,0.520549186,0,11.51445794,11.31871215,0.818
QY291,QY291,2014,100,10.25334838,1250,Non-calcareous,2.10208,5.489112,0.284404534,1.16,9.600002236,1.404456085,0.551014308,0,11.46281686,11.26794898,0.8365
QY291,QY291,2015,100,8.951739706,1250,Non-calcareous,2.11468,5.42628,0.285347862,0.93,8.589475684,1.404456085,0.644275274,0,11.46382833,11.26894324,0.84
QY291,QY291,2016,100,7.650131029,1250,Non-calcareous,2.12344,5.457256,0.285973668,1.24,7.578949133,1.404456085,0.657809701,0,11.46489027,11.26998713,0.84
QY291,QY291,2017,100,6.348522353,1250,Non-calcareous,2.12952,5.451008,0.285897663,0.95,6.568422582,1.404456085,0.617522906,0,11.85633696,11.65477923,0.84
QY291,QY291,2018,100,5.046913676,1250,Non-calcareous,2.15928,5.413784,0.285658664,0.93,5.557896031,1.404456085,0.63985155,0,11.25832142,11.06692995,0.84
QY291,QY291,2019,100,3.745305,1250,Non-calcareous,2.15964,5.431736,0.28501105,0.91,4.54736948,1.404456085,0.638376854,0,11.00850668,10.82136207,0.84
QY293,QY293,1985,177.0811153,21,1379.999995,Calcareous,2.823188416,6.708352,0.13780101,1.47,5.311607534,1.36587176,0.119956346,0,9.442265003,9.281746498,0.3
QY293,QY293,1986,177.0811153,20.91355284,1379.999995,Calcareous,2.790289865,6.707032,0.14005145,1.48,5.311607534,1.36587176,0.126051168,0,10.05895374,9.887951528,0.3185
QY293,QY293,1987,177.0811153,20.82710569,1379.999995,Calcareous,2.761920299,6.707208,0.142288301,1.53,5.311607534,1.36587176,0.150562199,0,9.128769513,8.973580431,0.337
QY293,QY293,1988,177.0811153,20.74065853,1379.999995,Calcareous,2.730217401,6.703336,0.144540931,1.2,5.311607534,1.36587176,0.154645967,0,9.193467462,9.037178515,0.3555
QY293,QY293,1989,177.0811153,20.65421137,1379.999995,Calcareous,2.700869575,6.70228,0.146805512,1.2,5.311607534,1.36587176,0.175187364,0,9.192841076,9.036562778,0.374
QY293,QY293,1990,177.0811153,20.56776422,1379.999995,Calcareous,2.672644937,6.705184,0.14907262,1.47,5.311607534,1.36587176,0.195924963,0,9,8.847,0.3925
QY293,QY293,1991,177.0811153,20.48131706,1379.999995,Calcareous,2.645797111,6.702456,0.151331578,1.48,5.593929041,1.36587176,0.203230674,0,8.868999509,8.718226517,0.411
QY293,QY293,1992,177.0811153,20.3948699,1379.999995,Calcareous,2.619601458,6.702632,0.153691574,1.53,5.876250547,1.36587176,0.209334883,0,9.384515195,9.224978437,0.4295
QY293,QY293,1993,177.0811153,20.30842275,1379.999995,Calcareous,2.592934792,6.699288,0.156139372,1.2,6.158572054,1.36587176,0.218628808,0,9.384515195,9.224978437,0.448
QY293,QY293,1994,177.0811153,20.22197559,1379.999995,Calcareous,2.56655798,6.707472,0.158706931,1.95,6.440893561,1.36587176,0.213729239,0,9.30773302,9.149501558,0.4665
QY293,QY293,1995,177.0811153,20.13552843,1379.999995,Calcareous,2.547753632,6.698936,0.1613265,0.89,6.723215068,1.36587176,0.251189272,0,9.250625185,9.093364557,0.485
QY293,QY293,1996,177.0811153,20.04908127,1379.999995,Calcareous,2.532173922,6.701488,0.164123136,1.47,7.005536574,1.36587176,0.246394601,0,9.06791409,8.91375955,0.5035
QY293,QY293,1997,177.0811153,19.96263412,1379.999995,Calcareous,2.515108704,6.705448,0.166981533,1.98,7.287858081,1.36587176,0.235482273,0,9.300361508,9.142255363,0.522
QY293,QY293,1998,177.0811153,19.87618696,1379.999995,Calcareous,2.498913052,6.706768,0.169895676,1.33,7.570179588,1.36587176,0.246384501,0,9.498378252,9.336905822,0.5405
QY293,QY293,1999,177.0811153,19.7897398,1379.999995,Calcareous,2.493188414,6.701752,0.172952844,1,7.852501095,1.36587176,0.251123103,0,9.455707014,9.294959995,0.559
QY293,QY293,2000,177.0811153,19.70329265,1379.999995,Calcareous,2.489601458,6.700872,0.176132852,1.41,8.134822601,1.36587176,0.258846976,0,9.402634834,9.242790042,0.5775
QY293,QY293,2001,177.0811153,19.61684549,1379.999995,Calcareous,2.471521748,6.700344,0.179385307,1.14,8.417144108,1.36587176,0.26102435,0,9.330233761,9.171619787,0.596
QY293,QY293,2002,177.0811153,19.53039833,1379.999995,Calcareous,2.453152182,6.709408,0.182759552,2.09,8.699465615,1.36587176,0.25413642,0,9.35768875,9.198608041,0.6145
QY293,QY293,2003,177.0811153,19.44395118,1379.999995,Calcareous,2.437427545,6.690928,0.18615697,0.85,8.981787122,1.36587176,0.312125188,0,9.733709102,9.568236047,0.633
QY293,QY293,2004,177.0811153,19.35750402,1379.999995,Calcareous,2.423659429,6.704832,0.189758156,1.31,9.264108628,1.36587176,0.34304836,0,10.49039969,10.3120629,0.6515
QY293,QY293,2005,177.0811153,19.27105686,1379.999995,Calcareous,2.410833342,6.697528,0.193419356,1.31,9.546430135,1.36587176,0.377919375,0,9.838930109,9.671668297,0.67
QY293,QY293,2006,177.0811153,19.18460971,1379.999995,Calcareous,2.398840588,6.70668,0.197201031,1.55,9.828751642,1.36587176,0.3788815,0,8.92849574,8.776711313,0.6885
QY293,QY293,2007,177.0811153,19.09816255,1379.999995,Calcareous,2.384311602,6.704832,0.2010806,1.18,10.11107315,1.36587176,0.383966329,0,8.809454644,8.659693915,0.707
QY293,QY293,2008,177.0811153,19.01171539,1379.999995,Calcareous,2.368550733,6.701048,0.205094423,1.11,10.39339466,1.36587176,0.389495419,0,8.716942463,8.568754441,0.7255
QY293,QY293,2009,177.0811153,18.92526824,1379.999995,Calcareous,2.358043486,6.698408,0.209215147,0.95,10.67571616,1.36587176,0.400282449,0,8.22910413,8.089209359,0.744
QY293,QY293,2010,177.0811153,18.83882108,1379.999995,Calcareous,2.347826095,6.69612,0.213462107,0.91,10.67571616,1.36587176,0.405731509,0,7.700439562,7.56953209,0.7625
QY293,QY293,2011,177.0811153,18.75237392,1379.999995,Calcareous,2.338949283,6.678432,0.217721817,0.6,9.884922372,1.36587176,0.419260502,0,7.824506445,7.691489836,0.781
QY293,QY293,2012,177.0811153,18.66592676,1379.999995,Calcareous,2.330000008,6.687144,0.221722168,0.98,9.094128582,1.36587176,0.428833424,0,7.956905554,7.821638159,0.7995
QY293,QY293,2013,177.0811153,18.57947961,1379.999995,Calcareous,2.313442037,6.674208,0.225396074,0.43,8.303334793,1.36587176,0.436331592,0,7.971547801,7.836031489,0.818
QY293,QY293,2014,177.0811153,18.49303245,1379.999995,Calcareous,2.303949283,6.700168,0.228841405,1.16,7.512541003,1.36587176,0.461374308,0,7.93579629,7.800887753,0.8365
QY293,QY293,2015,177.0811153,18.40658529,1379.999995,Calcareous,2.29561595,6.694272,0.231933133,0.93,6.721747213,1.36587176,0.540370804,0,7.936496533,7.801576092,0.84
QY293,QY293,2016,177.0811153,18.32013814,1379.999995,Calcareous,2.285144935,6.697968,0.234784508,1.24,5.930953423,1.36587176,0.552011477,0,7.937231722,7.802298783,0.84
QY293,QY293,2017,177.0811153,18.23369098,1379.999995,Calcareous,2.273297109,6.695504,0.237311703,0.95,5.140159634,1.36587176,0.517742008,0,8.208233281,8.068693315,0.84
QY293,QY293,2018,177.0811153,18.14724382,1379.999995,Calcareous,2.276594211,6.695152,0.239559354,0.93,4.349365844,1.36587176,0.536690352,0,7.79422252,7.661720737,0.84
QY293,QY293,2019,177.0811153,18.06079667,1379.999995,Calcareous,2.261630443,6.693656,0.241531613,0.91,3.558572054,1.36587176,0.535463414,0,7.621273858,7.491712203,0.84
