site,ID,Year,dep,irr,CEC,clay,bulkdens,soil_type,SOC,pH,PS,fer,man,soilCd,rice_yield,straw_yield,straw_recy,lime,scenario
QY031,QY031,2030,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.30396,3.828376,0.91,0.580553903,3.734775373,0.299718512,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2031,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.30952,3.825472,0.91,0.580553903,3.734775373,0.285641635,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2032,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.315,3.824064,0.91,0.580553903,3.734775373,0.272424511,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2033,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.32036,3.823536,0.91,0.580553903,3.734775373,0.260046907,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2034,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.3256,3.823272,0.91,0.580553903,3.734775373,0.248472023,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2035,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.33076,3.823272,0.91,0.580553903,3.734775373,0.237650862,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2036,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.33584,3.823272,0.91,0.580553903,3.734775373,0.227537561,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2037,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.3408,3.823272,0.91,0.580553903,3.734775373,0.218084092,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2038,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.34568,3.82336,0.91,0.580553903,3.734775373,0.20924557,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2039,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.35048,3.82336,0.91,0.580553903,3.734775373,0.200982072,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2040,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.3552,3.823448,0.91,0.580553903,3.734775373,0.193253542,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2041,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.35984,3.823448,0.91,0.580553903,3.734775373,0.186025588,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2042,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.36436,3.823448,0.91,0.580553903,3.734775373,0.179263516,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2043,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.36884,3.823448,0.91,0.580553903,3.734775373,0.172936198,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2044,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.3732,3.823448,0.91,0.580553903,3.734775373,0.167015145,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2045,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.37752,3.823448,0.91,0.580553903,3.734775373,0.16147338,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2046,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.38172,3.823448,0.91,0.580553903,3.734775373,0.156286223,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2047,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.38588,3.823448,0.91,0.580553903,3.734775373,0.151430262,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2048,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.38996,3.82336,0.91,0.580553903,3.734775373,0.146884093,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2049,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.39396,3.82336,0.91,0.580553903,3.734775373,0.142626568,11.00850668,10.82136207,0.84,0,BNP
QY031,QY031,2050,5.714715481,1.15037538,89.17338403,7.018336667,1250,Non-calcareous,2.39788,3.823272,0.91,0.580553903,3.734775373,0.138639978,11.00850668,10.82136207,0.84,0,BNP
QY040,QY040,2020,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.413936204,6.703248,0.91,0.380147802,0,0.364567271,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2021,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.417234076,6.702544,0.91,0.380147802,0,0.368082378,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2022,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.420248261,6.70228,0.91,0.380147802,0,0.371589631,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2023,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.423049679,6.702104,0.91,0.380147802,0,0.375089315,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2024,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.425673793,6.702016,0.91,0.380147802,0,0.378581386,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2025,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.428120601,6.702016,0.91,0.380147802,0,0.382065831,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2026,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.430461027,6.701928,0.91,0.380147802,0,0.385542636,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2027,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.43273053,6.701928,0.91,0.380147802,0,0.389011652,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2028,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.434893651,6.70184,0.91,0.380147802,0,0.392472969,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2029,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.43698585,6.70184,0.91,0.380147802,0,0.395926431,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2030,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.439042587,6.701752,0.91,0.380147802,0,0.399372125,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2031,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.441028403,6.701752,0.91,0.380147802,0,0.402809965,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2032,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.442943297,6.701664,0.91,0.380147802,0,0.406240036,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2033,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.44485819,6.701664,0.91,0.380147802,0,0.409662212,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2034,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.446702162,6.701576,0.91,0.380147802,0,0.413076649,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2035,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.448546134,6.701576,0.91,0.380147802,0,0.416483218,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2036,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.450319183,6.701488,0.91,0.380147802,0,0.419882076,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2037,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.452056772,6.701488,0.91,0.380147802,0,0.423273088,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2038,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.453794361,6.7014,0.91,0.380147802,0,0.426656376,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2039,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.455496488,6.7014,0.91,0.380147802,0,0.430031876,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2040,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.457163155,6.701312,0.91,0.380147802,0,0.433399709,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2041,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.458794361,6.701312,0.91,0.380147802,0,0.43675977,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2042,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.460390105,6.701312,0.91,0.380147802,0,0.440112183,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2043,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.46198585,6.701224,0.91,0.380147802,0,0.443456952,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2044,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.463546134,6.701224,0.91,0.380147802,0,0.446794009,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2045,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.465070957,6.701136,0.91,0.380147802,0,0.450123475,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2046,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.466595779,6.701136,0.91,0.380147802,0,0.453445237,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2047,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.468085141,6.701048,0.91,0.380147802,0,0.456759457,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2048,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.469539042,6.701048,0.91,0.380147802,0,0.460066019,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2049,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.470992943,6.701048,0.91,0.380147802,0,0.463365046,7.621273858,7.491712203,0.84,0,BNP
QY040,QY040,2050,11.55922318,1.105497263,84.58453739,6.649873333,1409.999967,Calcareous,1.472411382,6.70096,0.91,0.380147802,0,0.466656578,7.621273858,7.491712203,0.84,0,BNP
QY049,QY049,2020,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.217886129,6.690752,0.91,0.547320005,0,0.374660194,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2021,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.215040601,6.693304,0.91,0.547320005,0,0.377112288,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2022,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.211869869,6.694096,0.91,0.547320005,0,0.379562415,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2023,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.208495885,6.69436,0.91,0.547320005,0,0.382009783,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2024,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.2049593,6.694536,0.91,0.547320005,0,0.384454133,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2025,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.201300763,6.694624,0.91,0.547320005,0,0.386895398,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2026,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.197601576,6.6948,0.91,0.547320005,0,0.389333517,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2027,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.193861739,6.6948,0.91,0.547320005,0,0.391768517,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2028,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.190121902,6.694888,0.91,0.547320005,0,0.39420031,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2029,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.186341414,6.694976,0.91,0.547320005,0,0.396628929,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2030,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.182601577,6.695064,0.91,0.547320005,0,0.399054364,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2031,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.17890239,6.695064,0.91,0.547320005,0,0.401476617,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2032,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.175243853,6.695152,0.91,0.547320005,0,0.40389565,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2033,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.171585317,6.69524,0.91,0.547320005,0,0.406311506,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2034,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.168008081,6.69524,0.91,0.547320005,0,0.40872418,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2035,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.164430845,6.695328,0.91,0.547320005,0,0.41113364,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2036,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.16093491,6.695328,0.91,0.547320005,0,0.413539925,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2037,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.157479626,6.695416,0.91,0.547320005,0,0.415943002,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2038,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.154064992,6.695416,0.91,0.547320005,0,0.418342917,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2039,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.150731658,6.695416,0.91,0.547320005,0,0.42073963,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2040,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.147398325,6.695504,0.91,0.547320005,0,0.423133152,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2041,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.144146293,6.695504,0.91,0.547320005,0,0.425523523,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2042,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.140934911,6.695504,0.91,0.547320005,0,0.427910709,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2043,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.137764179,6.695504,0.91,0.547320005,0,0.430294716,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2044,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.134634098,6.695592,0.91,0.547320005,0,0.432675546,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2045,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.131585317,6.695592,0.91,0.547320005,0,0.435053248,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2046,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.128536537,6.695592,0.91,0.547320005,0,0.437427791,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2047,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.125569057,6.695592,0.91,0.547320005,0,0.43979917,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2048,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.122642228,6.695592,0.91,0.547320005,0,0.442167398,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2049,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.119715399,6.69568,0.91,0.547320005,0,0.44453248,10.16169848,9.988949603,0.84,0,BNP
QY049,QY049,2050,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,3.11686987,6.69568,0.91,0.547320005,0,0.446894458,10.16169848,9.988949603,0.84,0,BNP
QY065,QY065,2020,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.514676285,6.017376,0.91,0.660730438,0,0.355164118,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2021,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.505683479,5.990184,0.91,0.660730438,0,0.356525275,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2022,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.496618731,5.969856,0.91,0.660730438,0,0.357852033,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2023,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.487553982,5.953928,0.91,0.660730438,0,0.359150249,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2024,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.478561177,5.941168,0.91,0.660730438,0,0.36042382,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2025,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.469676284,5.93096,0.91,0.660730438,0,0.36167568,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2026,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.460863335,5.922776,0.91,0.660730438,0,0.36290832,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2027,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.452158299,5.916176,0.91,0.660730438,0,0.364123773,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2028,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.443561176,5.910896,0.91,0.660730438,0,0.365323694,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2029,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.43514391,5.906672,0.91,0.660730438,0,0.366509508,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2030,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.426834557,5.903416,0.91,0.660730438,0,0.367682423,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2031,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.41866909,5.900864,0.91,0.660730438,0,0.368843552,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2032,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.410611536,5.898928,0.91,0.660730438,0,0.369993739,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2033,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.402733838,5.897608,0.91,0.660730438,0,0.371133727,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2034,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.395000025,5.896728,0.91,0.660730438,0,0.372264321,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2035,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.387374125,5.896288,0.91,0.660730438,0,0.373386103,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2036,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.379892111,5.8962,0.91,0.660730438,0,0.374499651,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2037,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.372553981,5.896464,0.91,0.660730438,0,0.375605459,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2038,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.365323765,5.896904,0.91,0.660730438,0,0.376704036,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2039,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.358237434,5.897608,0.91,0.660730438,0,0.377795646,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2040,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.351294988,5.898488,0.91,0.660730438,0,0.378880698,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2041,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.344460456,5.899632,0.91,0.660730438,0,0.379959489,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2042,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.337733837,5.900864,0.91,0.660730438,0,0.381032417,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2043,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.331151103,5.902184,0.91,0.660730438,0,0.382099651,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2044,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.324676283,5.90368,0.91,0.660730438,0,0.383161384,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2045,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.318309376,5.905176,0.91,0.660730438,0,0.38421791,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2046,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.312086355,5.906848,0.91,0.660730438,0,0.385269285,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2047,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.305971247,5.90852,0.91,0.660730438,0,0.386315832,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2048,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.299964052,5.91028,0.91,0.660730438,0,0.387357611,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2049,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.294028801,5.91204,0.91,0.660730438,0,0.388394807,9.314890271,9.156537136,0.84,0,BNP
QY065,QY065,2050,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.288237434,5.9138,0.91,0.660730438,0,0.38942746,9.314890271,9.156537136,0.84,0,BNP
QY070,QY070,2020,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.956964336,6.693656,0.91,0.414560211,1.452307692,0.658521764,11.85531489,11.65377454,0.84,0,BNP
QY070,QY070,2021,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.956642907,6.696384,0.91,0.414560211,1.452307692,0.660437273,11.85531489,11.65377454,0.84,0,BNP
QY070,QY070,2022,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.956107193,6.697528,0.91,0.414560211,1.452307692,0.662352611,11.85531489,11.65377454,0.84,0,BNP
